bird_id,telem_pt,pt_id,dt,latitude,longitude,Y,X,interval,T,distMoved,speed,daysSinceCap,distFromCap,territory
CNPS13,46,CNPS13_p46,09-07-14 16:20,37.280264,-76.658821,4127252.521,352942.7486,0.683333333,1103.416667,21.92094732,32.07943511,47,38.47775779,1
CNPS13,48,CNPS13_p48,09-07-14 16:25,37.280045,-76.658816,4127228.215,352942.7657,0.083333333,1103.5,24.30600602,291.6720722,47,18.63594919,1
CNPS13,49,CNPS13_p49,09-07-14 17:05,37.280128,-76.659084,4127237.841,352919.1667,0.666666667,1104.166667,25.4867157,38.23007354,47,22.53466745,1
CNPS13,50,CNPS13_p50,09-07-14 17:29,37.280243,-76.658998,4127250.467,352927.0152,0.4,1104.566667,14.86656747,37.16641867,47,33.4317831,1
CNPS13,51,CNPS13_p51,10-07-14 08:20,37.280114,-76.659572,4127237.047,352875.8741,14.85,1119.416667,52.87256859,3.560442329,48,55.68954333,1
CNPS14,1,CNPS14_p1,26-05-14 17:00,37.282003,-76.653242,4127436.803,353440.7468,NA,0,NA,NA,1,75.02092214,1
CNPS14,2,CNPS14_p2,26-05-14 17:20,37.282279,-76.652465,4127466.222,353510.1679,0.333333333,0.333333333,75.39712177,226.1913653,1,27.52280024,1
CNPS14,3,CNPS14_p3,27-05-14 14:35,37.282276,-76.65247,4127465.896,353509.7188,21.25,21.58333333,0.554420231,0.026090364,2,27.29979033,1
CNPS23,1,CNPS23_p1,27-05-14 13:32,37.233793,-76.515998,4121884.083,365522.4811,NA,0,NA,NA,1,246.0194763,1
CNPS23,2,CNPS23_p2,05-06-14 18:57,37.233836,-76.516048,4121888.925,365518.1219,221.4166667,221.4166667,6.515181397,0.029424982,10,244.0136919,1
CNPS23,3,CNPS23_p3,07-06-14 11:10,37.233536,-76.516316,4121856.021,365493.8142,40.21666667,261.6333333,40.90889262,1.017212415,12,209.0768969,1
CNPS23,4,CNPS23_p4,11-06-14 14:10,37.233683,-76.515983,4121871.857,365523.6163,99,360.6333333,33.74824529,0.340891367,16,242.4986994,1
CNPS23,5,CNPS23_p5,11-06-14 14:35,37.233637,-76.515466,4121866.019,365569.3985,0.416666667,361.05,46.15292061,110.7670095,16,284.1251636,1
CNPS23,6,CNPS23_p6,11-06-14 15:00,37.234265,-76.515977,4121936.421,365525.1826,0.416666667,361.4666667,83.135356,199.5248544,16,273.3063789,1
CNPS23,7,CNPS23_p7,11-06-14 15:25,37.233793,-76.51528,4121883.063,365586.1758,0.416666667,361.8833333,81.03855015,194.4925204,16,305.2211106,1
CNPS23,8,CNPS23_p8,11-06-14 15:50,37.234621,-76.51535,4121975.028,365581.4365,0.416666667,362.3,92.08703595,221.0088863,16,341.5215671,1
CNPS23,9,CNPS23_p9,11-06-14 16:10,37.233894,-76.515661,4121894.81,365552.5562,0.333333333,362.6333333,85.25842628,255.7752788,16,277.8910246,1
CNPS23,10,CNPS23_p10,14-06-14 12:50,37.233927,-76.515409,4121898.113,365574.97,68.66666667,431.3,22.65586545,0.329939788,19,299.8758526,1
CNPS23,11,CNPS23_p11,14-06-14 13:10,37.233621,-76.515988,4121864.986,365523.0626,0.333333333,431.6333333,61.57740092,184.7322028,19,239.6459475,1
CNPS23,12,CNPS23_p12,14-06-14 13:45,37.23361,-76.516085,4121863.903,365514.4381,0.583333333,432.2166667,8.692231546,14.90096836,19,231.1485791,1
CNPS23,13,CNPS23_p13,14-06-14 14:05,37.233868,-76.515607,4121891.849,365557.3004,0.333333333,432.55,51.16791648,153.5037495,19,281.1450391,1
CNPS23,14,CNPS23_p14,14-06-14 14:25,37.234525,-76.515575,4121964.696,365561.3061,0.333333333,432.8833333,72.95704929,218.8711479,19,319.0415645,1
CNPS23,15,CNPS23_p15,14-06-14 14:50,37.234809,-76.514904,4121995.253,365621.335,0.416666667,433.3,67.35873428,161.6609623,19,385.9909052,NA
CNPS23,16,CNPS23_p16,14-06-14 15:15,37.233782,-76.516138,4121883.061,365510.042,0.416666667,433.7166667,158.0290376,379.2696902,19,234.2275353,NA
CNPS23,17,CNPS23_p17,14-06-14 15:45,37.234621,-76.515371,4121975.057,365579.5736,0.5,434.2166667,115.3165531,230.6331062,19,339.9854826,NA
CNPS23,18,CNPS23_p18,14-06-14 16:05,37.233701,-76.516125,4121874.056,365511.0513,0.333333333,434.55,122.0512499,366.1537497,19,231.5994452,NA
CNPS23,19,CNPS23_p19,19-06-14 09:45,37.231877,-76.518472,4121675.024,365299.5998,113.6666667,548.2166667,290.3884879,2.55473743,24,111.6197094,NA
CNPS23,21,CNPS23_p21,19-06-14 10:35,37.232714,-76.519024,4121768.673,365252.1199,0.833333333,549.05,104.9975052,125.9970063,24,47.95596033,NA
CNPS23,58,CNPS23_p58,19-06-14 16:19,37.231295,-76.519775,4121612.307,365182.9695,5.733333333,554.7833333,170.9739857,29.82104401,24,208.063898,NA
CNPS23,20,CNPS23_p20,19-06-14 16:41,37.230394,-76.519555,4121512.029,365200.8822,0.366666667,555.15,101.8653136,277.8144915,24,290.7791704,NA
CNPS23,22,CNPS23_p22,20-06-14 14:56,37.233388,-76.517356,4121841.079,365401.291,22.25,577.4,385.2759915,17.3157749,25,118.0181312,NA
CNPS23,23,CNPS23_p23,20-06-14 15:26,37.232948,-76.515854,4121790.127,365533.7544,0.5,577.9,141.9248345,283.849669,25,237.1828459,NA
CNPS23,24,CNPS23_p24,20-06-14 15:46,37.232776,-76.514899,4121769.688,365618.1693,0.333333333,578.2333333,86.85406187,260.5621856,25,322.0161534,NA
CNPS23,25,CNPS23_p25,20-06-14 16:06,37.233181,-76.516331,4121816.656,365491.8527,0.333333333,578.5666667,134.7660063,404.298019,25,197.5542108,NA
CNPS23,26,CNPS23_p26,23-06-14 08:56,37.232108,-76.521304,4121704.686,365048.7748,64.83333333,643.4,457.0068997,7.04894961,28,261.0108307,2
CNPS23,27,CNPS23_p27,23-06-14 09:50,37.23236,-76.519276,4121729.756,365229.134,0.9,644.3,182.0932342,202.3258157,28,88.22116474,2
CNPS23,28,CNPS23_p28,23-06-14 10:11,37.232559,-76.519089,4121751.568,365246.0776,0.35,644.65,27.61971986,78.9134853,28,61.47973612,2
CNPS23,29,CNPS23_p29,23-06-14 10:44,37.232387,-76.519089,4121732.485,365245.7714,0.55,645.2,19.08545644,34.70082989,28,74.2435827,2
CNPS23,30,CNPS23_p30,28-06-14 15:25,37.232234,-76.518568,4121714.769,365291.7186,124.6833333,769.8833333,49.24430773,0.394955015,33,71.99984042,2
CNPS23,31,CNPS23_p31,28-06-14 15:50,37.231336,-76.519008,4121615.763,365251.0863,0.416666667,770.3,107.0194928,256.8467827,33,176.7984982,2
CNPS23,35,CNPS23_p35,28-06-14 17:32,37.232425,-76.517233,4121734.061,365410.4903,1.7,772,198.504539,116.7673759,33,125.428123,2
CNPS23,36,CNPS23_p36,28-06-14 17:55,37.232768,-76.518504,4121773.924,365298.3465,0.383333333,772.3833333,119.0180266,310.4818084,33,12.79936057,2
CNPS23,37,CNPS23_p37,28-06-14 18:20,37.232663,-76.519336,4121763.459,365224.3508,0.416666667,772.8,74.73205365,179.3569288,33,75.86355483,2
CNPS23,38,CNPS23_p38,28-06-14 18:42,37.231835,-76.521208,4121674.26,365056.8046,0.366666667,773.1666667,189.8109342,517.6661841,33,264.8051533,2
CNPS23,39,CNPS23_p39,28-06-14 19:11,37.230402,-76.518005,4121510.711,365338.4052,0.483333333,773.65,325.6488497,673.7562408,33,279.0420091,2
CNPS23,41,CNPS23_p41,28-06-14 20:09,37.231837,-76.522146,4121675.82,364973.5948,0.966666667,774.6166667,400.4342765,414.242355,33,341.4730432,2
CNPS23,42,CNPS23_p42,30-06-14 14:51,37.23225,-76.519995,4121718.575,365165.1535,42.7,817.3166667,196.2720703,4.596535604,35,148.0048628,2
CNPS23,43,CNPS23_p43,30-06-14 15:20,37.232344,-76.51955,4121728.371,365204.7982,0.483333333,817.8,40.83704022,84.49042805,35,108.7113521,2
CNPS23,44,CNPS23_p44,30-06-14 15:44,37.232261,-76.51911,4121718.536,365243.6842,0.4,818.2,40.11045027,100.2761257,35,86.21486651,2
CNPS23,45,CNPS23_p45,30-06-14 16:04,37.231969,-76.519137,4121686.177,365240.7691,0.333333333,818.5333333,32.49003984,97.47011953,35,114.9011918,2
CNPS23,46,CNPS23_p46,30-06-14 16:28,37.232234,-76.519051,4121715.456,365248.8702,0.4,818.9333333,30.37906618,75.94766546,35,85.6729819,2
CNPS23,47,CNPS23_p47,30-06-14 16:57,37.231545,-76.518703,4121638.518,365278.5161,0.483333333,819.4166667,82.45201775,170.5903815,35,149.1851554,2
CNPS23,48,CNPS23_p48,30-06-14 17:17,37.232425,-76.518847,4121736.357,365267.3076,0.333333333,819.75,98.47893375,295.4368013,35,58.16017103,2
CNPS23,49,CNPS23_p49,30-06-14 17:44,37.232441,-76.518576,4121737.746,365291.3773,0.45,820.2,24.10974448,53.57720996,35,49.13544222,2
CNPS23,50,CNPS23_p50,01-07-14 16:15,37.232435,-76.519024,4121737.718,365251.6232,22.51666667,842.7166667,39.75410986,1.765541519,36,66.42653036,2
CNPS23,52,CNPS23_p52,02-07-14 12:04,37.232566,-76.518865,4121752.026,365265.9618,19.81666667,862.5333333,20.25621667,1.022180825,37,46.19688329,2
CNPS23,51,CNPS23_p51,07-07-14 11:30,37.23232,-76.51888,4121724.754,365264.1932,119.4333333,981.9666667,27.32928704,0.228824619,42,69.82401671,2
CNPS23,53,CNPS23_p53,07-07-14 12:30,37.232533,-76.518825,4121748.308,365269.4515,1,982.9666667,24.13380689,24.13380689,42,46.94092223,2
CNPS23,54,CNPS23_p54,12-07-14 15:09,37.233589,-76.519963,4121867.089,365170.3774,122.65,1105.616667,154.6758005,1.261115373,47,149.6980782,2
CNPS23,55,CNPS23_p55,12-07-14 15:32,37.232784,-76.519738,4121777.456,365188.9038,0.383333333,1106,91.52760341,238.7676611,47,108.0817109,2
CNPS23,56,CNPS23_p56,12-07-14 15:53,37.23265,-76.519732,4121762.58,365189.1974,0.35,1106.35,14.87889703,42.51113438,47,110.0543108,2
CNPS23,57,CNPS23_p57,16-07-14 17:59,37.232395,-76.519083,4121733.364,365246.318,98.1,1204.45,64.15869076,0.654013158,51,73.22893973,2
CNPS24,1,CNPS24_p1,19-05-14 17:15,37.231372,-76.528278,4121632.992,364428.7697,NA,0,NA,NA,1,82.88186087,1
CNPS24,2,CNPS24_p2,21-05-14 10:17,37.230693,-76.530951,4121561.49,364190.4182,41.03333333,41.03333333,248.8452804,6.064466621,3,178.8771304,1
CNPS24,3,CNPS24_p3,27-05-14 12:57,37.234922,-76.535474,4122037.188,363796.7697,146.6666667,187.7,617.4526126,4.209904177,9,674.3296535,2
CNPS24,4,CNPS24_p4,31-05-14 10:25,37.234576,-76.536276,4121999.955,363725.0012,93.46666667,281.1666667,80.85180197,0.865033545,13,715.020382,2
CNPS24,5,CNPS24_p5,07-06-14 13:54,37.234737,-76.535587,4122016.826,363786.4125,171.4833333,452.65,63.6865638,0.371386318,20,671.4011549,2
CNPS24,6,CNPS24_p6,07-06-14 14:35,37.23372,-76.53581,4121904.312,363764.7996,0.683333333,453.3333333,114.5710157,167.664901,20,636.4479346,2
CNPS24,7,CNPS24_p7,10-06-14 12:10,37.234369,-76.53603,4121976.634,363746.4513,69.58333333,522.9166667,74.61321463,1.072285719,23,684.932703,2
CNPS24,8,CNPS24_p8,10-06-14 12:28,37.234407,-76.535804,4121980.525,363766.5684,0.3,523.2166667,20.48993883,68.29979611,23,669.2852383,2
CNPS24,9,CNPS24_p9,10-06-14 13:04,37.23343,-76.534876,4121870.793,363847.1345,0.6,523.8166667,136.1323191,226.8871984,23,547.5935937,2
CNPS24,13,CNPS24_p13,13-06-14 10:18,37.233862,-76.535987,4121920.321,363749.3532,69.23333333,593.05,109.6093309,1.583187254,26,657.0928924,2
CNPS24,14,CNPS24_p14,13-06-14 10:41,37.234039,-76.535434,4121939.163,363798.7292,0.383333333,593.4333333,52.84893887,137.8667971,26,621.1301676,2
CNPS24,15,CNPS24_p15,13-06-14 11:09,37.233776,-76.536132,4121910.989,363736.3353,0.466666667,593.9,68.46001047,146.7000224,26,665.2091577,2
CNPS24,17,CNPS24_p17,13-06-14 11:55,37.234613,-76.535858,4122003.458,363762.1488,0.766666667,594.6666667,96.00444127,125.2231843,26,684.754787,2
CNPS24,18,CNPS24_p18,18-07-14 10:15,37.220886,-76.581107,4120546.545,359722.641,838.3333333,1433,4294.207582,5.122315207,61,4753.823356,3
CNPS24,19,CNPS24_p19,18-07-14 16:58,37.220886,-76.582239,4120548.222,359622.2019,6.716666667,1439.716667,100.4530992,14.95579641,61,4851.206594,3
CNPS24,20,CNPS24_p20,18-07-14 17:19,37.220958,-76.581831,4120555.606,359658.536,0.35,1440.066667,37.07681592,105.9337598,61,4814.144545,3
CNPS24,21,CNPS24_p21,18-07-14 17:40,37.220725,-76.581831,4120529.755,359658.1042,0.35,1440.416667,25.85460602,73.8703029,61,4820.494264,3
CNPS24,22,CNPS24_p22,18-07-14 18:00,37.220478,-76.581321,4120501.594,359702.8975,0.333333333,1440.75,52.91012801,158.730384,61,4783.601776,3
CNPS24,23,CNPS24_p23,18-07-14 18:16,37.22066,-76.581654,4120522.281,359673.6885,0.266666667,1441.016667,35.79270387,134.2226395,61,4807.080339,3
CNPS24,24,CNPS24_p24,18-07-14 18:43,37.220685,-76.58138,4120524.648,359698.0461,0.45,1441.466667,24.47233881,54.38297513,61,4782.846676,3
CNPS24,25,CNPS24_p25,18-07-14 19:06,37.220666,-76.581171,4120522.231,359716.5549,0.383333333,1441.85,18.66594671,48.69377402,61,4765.42748,3
CNPS24,26,CNPS24_p26,18-07-14 19:25,37.22066,-76.58189,4120522.63,359652.7488,0.316666667,1442.166667,63.80734753,201.4968869,61,4827.359313,3
CNPS24,27,CNPS24_p27,18-07-14 19:45,37.220714,-76.581895,4120528.629,359652.4052,0.333333333,1442.5,6.008831997,18.02649599,61,4826.299032,3
CNPS24,28,CNPS24_p28,18-07-14 20:08,37.2205,-76.581166,4120503.806,359716.691,0.383333333,1442.883333,68.91186698,179.7700878,61,4769.680173,3
CNPS24,29,CNPS24_p29,18-07-14 20:28,37.220647,-76.581268,4120520.266,359707.9132,0.333333333,1443.216667,18.65425884,55.96277652,61,4774.288799,3
CNPS24,30,CNPS24_p30,18-07-14 20:48,37.220414,-76.581295,4120494.455,359705.0859,0.333333333,1443.55,25.96538747,77.8961624,61,4783.193245,3
CNPS24,31,CNPS24_p31,21-07-14 12:42,37.220435,-76.581944,4120497.747,359647.5405,63.9,1507.45,57.63948582,0.902026382,64,4838.277683,3
CNPS24,32,CNPS24_p32,21-07-14 13:03,37.220588,-76.581675,4120514.323,359671.6918,0.35,1507.8,29.29247459,83.69278455,64,4810.890029,3
CNPS24,33,CNPS24_p33,21-07-14 13:25,37.220508,-76.581702,4120505.487,359669.1479,0.366666667,1508.166667,9.19490746,25.07702035,64,4815.450463,3
CNPS24,34,CNPS24_p34,21-07-14 13:48,37.220733,-76.581139,4120529.617,359719.5183,0.383333333,1508.55,55.85189429,145.7005938,64,4760.808041,3
CNPS24,35,CNPS24_p35,21-07-14 14:13,37.220572,-76.581252,4120511.921,359709.1939,0.416666667,1508.966667,20.4875975,49.170234,64,4775.022243,3
CNPS24,36,CNPS24_p36,21-07-14 14:35,37.220701,-76.581831,4120527.092,359658.0597,0.366666667,1509.333333,53.337282,145.4653145,64,4821.155791,3
CNPS24,37,CNPS24_p37,21-07-14 14:54,37.220837,-76.582029,4120542.474,359640.7438,0.316666667,1509.65,23.16131077,73.14098139,64,4834.45969,3
CNPS24,38,CNPS24_p38,21-07-14 15:15,37.220848,-76.582292,4120544.085,359617.4289,0.35,1510,23.37049172,66.77283347,64,4856.793852,3
CNPS24,39,CNPS24_p39,21-07-14 15:36,37.220789,-76.582164,4120537.349,359628.6766,0.35,1510.35,13.11047106,37.45848873,64,4847.379442,3
CNPS24,40,CNPS24_p40,21-07-14 15:58,37.220883,-76.582432,4120548.175,359605.072,0.366666667,1510.716667,25.96881624,70.8240443,64,4867.902972,3
CNPS24,41,CNPS24_p41,21-07-14 16:40,37.220864,-76.582378,4120545.987,359609.828,0.7,1511.416667,5.235158068,7.47879724,64,4863.765098,3
CNPS24,42,CNPS24_p42,21-07-14 17:00,37.220896,-76.582126,4120549.164,359632.2466,0.333333333,1511.75,22.64259161,67.92777484,64,4841.209946,3
CNPS24,43,CNPS24_p43,21-07-14 17:21,37.221009,-76.582051,4120561.59,359639.1106,0.35,1512.1,14.19577303,40.55935152,64,4831.717035,3
CNPS24,44,CNPS24_p44,21-07-14 17:41,37.220644,-76.581343,4120520.045,359701.2531,0.333333333,1512.433333,74.7507681,224.2523043,64,4780.812936,3
CNPS24,45,CNPS24_p45,21-07-14 18:01,37.220328,-76.581348,4120484.992,359700.224,0.333333333,1512.766667,35.06810311,105.2043093,64,4790.199853,3
CNPS24,46,CNPS24_p46,21-07-14 18:25,37.220548,-76.581155,4120509.115,359717.756,0.4,1513.166667,29.82096834,74.55242086,64,4767.375611,3
CNPS24,47,CNPS24_p47,21-07-14 18:44,37.220626,-76.581069,4120517.642,359725.531,0.316666667,1513.483333,11.53951273,36.44056651,64,4757.793553,3
CNPS24,48,CNPS24_p48,21-07-14 19:07,37.2205,-76.580506,4120502.828,359775.2513,0.383333333,1513.866667,51.88027398,135.3398452,64,4713.087066,3
CNPS24,49,CNPS24_p49,21-07-14 19:30,37.220489,-76.580468,4120501.551,359778.6025,0.383333333,1514.25,3.586261346,9.35546438,64,4710.146856,3
CNPS24,50,CNPS24_p50,21-07-14 19:55,37.220424,-76.580544,4120494.452,359771.7389,0.416666667,1514.666667,9.874452185,23.69868524,64,4718.534392,3
CNPS24,51,CNPS24_p51,21-07-14 20:20,37.220612,-76.58034,4120515.009,359790.1874,0.416666667,1515.083333,27.6213215,66.29117159,64,4695.646674,3
CNPS27,1,CNPS27_p1,30-05-14 14:20,37.23876,-76.521728,4122443.318,365023.0238,NA,0,NA,NA,1,20.26510576,1
CNPS27,2,CNPS27_p2,05-06-14 16:08,37.238655,-76.521487,4122431.325,365044.2146,145.8,145.8,24.34925954,0.167004524,7,44.5381491,1
CNPS27,4,CNPS27_p4,07-06-14 09:23,37.238469,-76.521336,4122410.473,365057.2775,41.25,187.05,24.60550604,0.596497116,9,66.77005235,1
CNPS27,3,CNPS27_p3,07-06-14 10:40,37.238768,-76.521859,4122444.392,365011.4177,1.283333333,188.3333333,57.04069754,44.44729678,9,9.796191182,1
CNPS27,5,CNPS27_p5,10-06-14 15:45,37.238647,-76.521213,4122430.047,365068.5057,77.08333333,265.4166667,58.86293253,0.763627233,12,67.55200474,1
CNPS27,6,CNPS27_p6,11-06-14 14:40,37.23861,-76.521696,4122426.63,365025.5948,22.91666667,288.3333333,43.04661035,1.878397543,13,32.46135479,1
CNPS27,7,CNPS27_p7,13-06-14 18:15,37.238545,-76.52117,4122418.669,365072.1382,51.58333333,339.9166667,47.21933895,0.91539914,15,75.18417601,1
CNPS27,8,CNPS27_p8,14-06-14 12:05,37.238505,-76.521626,4122414.881,365031.617,17.83333333,357.75,40.69782201,2.28212086,16,45.39376192,1
CNPS27,9,CNPS27_p9,19-06-14 17:46,37.238741,-76.522022,4122441.629,364996.9105,125.6833333,483.4333333,43.8180896,0.348638825,21,12.08790473,1
CNPS27,10,CNPS27_p10,23-06-14 11:43,37.239345,-76.521674,4122508.146,365028.8573,89.95,573.3833333,73.79049978,0.820350192,25,62.0318054,1
CNPS27,11,CNPS27_p11,23-06-14 12:17,37.239363,-76.521084,4122509.302,365081.2252,0.566666667,573.95,52.38069814,92.43652614,25,96.39138256,1
CNPS27,12,CNPS27_p12,23-06-14 12:46,37.239345,-76.520939,4122507.098,365094.0553,0.483333333,574.4333333,13.01799455,26.93378182,25,105.7233775,1
CNPS29,1,CNPS29_p1,18-05-14 15:45,37.231103,-76.531752,4121608.128,364120.0934,NA,0,NA,NA,1,144.4463661,1
CNPS29,2,CNPS29_p2,19-05-14 17:10,37.23138,-76.532217,4121639.528,364079.3385,25.41666667,25.41666667,51.44824462,2.024193231,2,107.7006461,1
CNPS29,3,CNPS29_p3,20-05-14 10:13,37.232904,-76.534253,4121811.539,363901.4563,17.05,42.46666667,247.4466835,14.51300197,3,214.4337861,1
CNPS29,4,CNPS29_p4,21-05-14 10:17,37.231133,-76.531904,4121611.675,364106.6626,24.06666667,66.53333333,286.4528653,11.90247363,4,131.0050502,1
CNPS29,5,CNPS29_p5,27-05-14 12:31,37.232341,-76.530684,4121743.95,364217.0613,146.2333333,212.7666667,172.2920445,1.178199529,10,275.8989057,1
CNPS29,6,CNPS29_p6,31-05-14 10:10,37.232237,-76.530654,4121732.368,364219.5362,93.65,306.4166667,11.84347306,0.126465276,14,272.6916662,1
CNPS29,7,CNPS29_p7,07-06-14 15:55,37.231059,-76.527184,4121596.7,364525.2629,173.75,480.1666667,334.4766379,1.925045398,21,549.7683027,1
CNPS29,8,CNPS29_p8,09-06-14 11:51,37.23191,-76.526046,4121689.489,364627.742,43.93333333,524.1,138.2453054,3.146706496,23,656.8619789,1
CNPS29,9,CNPS29_p9,09-06-14 12:40,37.231746,-76.527119,4121672.828,364532.2588,0.816666667,524.9166667,96.92590161,118.6847775,23,560.089666,1
CNPS29,10,CNPS29_p10,09-06-14 13:03,37.231306,-76.526958,4121623.78,364545.7544,0.383333333,525.3,50.87079244,132.7064151,23,570.2482511,1
CNPS29,11,CNPS29_p11,09-06-14 13:45,37.231725,-76.526588,4121669.738,364579.3283,0.7,526,56.91523983,81.30748548,23,606.5778558,1
CNPS29,12,CNPS29_p12,10-06-14 09:20,37.231615,-76.526905,4121657.988,364551.0092,19.58333333,545.5833333,30.65997268,1.565615626,24,577.3134146,1
CNPS29,13,CNPS29_p13,10-06-14 09:54,37.231725,-76.525955,4121668.833,364635.4841,0.566666667,546.15,85.16820272,150.2968283,24,662.4062089,1
CNPS29,14,CNPS29_p14,10-06-14 10:19,37.231612,-76.526803,4121657.509,364560.0526,0.416666667,546.5666667,76.27676034,183.0642248,24,586.2877353,1
CNPS29,15,CNPS29_p15,10-06-14 10:44,37.231776,-76.526926,4121675.88,364549.4343,0.416666667,546.9833333,21.21890515,50.92537237,24,577.499492,1
CNPS29,16,CNPS29_p16,10-06-14 11:08,37.23192,-76.526545,4121691.312,364583.4918,0.4,547.3833333,37.39063961,93.47659902,24,613.1952705,1
CNPS29,17,CNPS29_p17,13-06-14 12:20,37.231483,-76.526701,4121643.051,364568.8706,73.2,620.5833333,50.42721101,0.688896325,27,594.1067798,1
CNPS29,19,CNPS29_p19,13-06-14 13:03,37.231684,-76.527033,4121665.826,364539.7772,0.716666667,621.3,36.94761898,51.55481719,27,566.8337648,1
CNPS29,21,CNPS29_p21,18-06-14 10:31,37.231539,-76.52705,4121649.763,364538.0096,117.4666667,738.7666667,16.15996221,0.13757062,32,563.7245293,1
CNPS29,22,CNPS29_p22,18-06-14 11:23,37.2317,-76.526395,4121666.689,364596.4053,0.866666667,739.6333333,60.79923729,70.1529661,32,623.2920994,1
CNPS29,23,CNPS29_p23,19-06-14 10:54,37.231961,-76.530912,4121702.116,364196.153,23.51666667,763.15,401.8170927,17.08648162,33,238.8208684,1
CNPS29,24,CNPS29_p24,19-06-14 11:14,37.232001,-76.530799,4121706.392,364206.2494,0.333333333,763.4833333,10.96455512,32.89366536,33,249.7852191,1
CNPS29,25,CNPS29_p25,21-06-14 12:00,37.23166,-76.526712,4121662.704,364568.2115,48.76666667,812.25,364.5890881,7.476194562,35,594.8552162,1
CNPS29,26,CNPS29_p26,21-06-14 12:20,37.231497,-76.528101,4121646.608,364444.6959,0.333333333,812.5833333,124.5599641,373.6798923,35,470.4306759,1
CNPS29,27,CNPS29_p27,21-06-14 12:42,37.23151,-76.525896,4121644.895,364640.3338,0.366666667,812.95,195.6453993,533.5783619,35,665.5664454,1
CNPS29,28,CNPS29_p28,21-06-14 13:02,37.231432,-76.526379,4121636.932,364597.3454,0.333333333,813.2833333,43.71969697,131.1590909,35,622.2490294,1
CNPS29,29,CNPS29_p29,21-06-14 13:27,37.23151,-76.526374,4121645.578,364597.9284,0.416666667,813.7,8.66563356,20.79752054,35,623.260298,1
CNPS29,30,CNPS29_p30,21-06-14 13:50,37.230523,-76.528326,4121538.866,364422.9908,0.383333333,814.0833333,204.9161166,534.5637824,35,453.0030366,1
CNPS29,31,CNPS29_p31,21-06-14 14:24,37.231907,-76.525097,4121687.799,364711.9259,0.566666667,814.65,325.0608105,573.6367244,35,740.323494,1
CNPS29,32,CNPS29_p32,21-06-14 14:50,37.233232,-76.526921,4121837.414,364552.4832,0.433333333,815.0833333,218.6472566,504.5705921,35,619.8999804,1
CNPS29,33,CNPS29_p33,21-06-14 15:12,37.233361,-76.527387,4121852.393,364511.3743,0.366666667,815.45,43.75285248,119.3259613,35,587.850104,1
